lat,lon,name,operator,opening_hours,,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
49.1848655,16.3681847,,,,,,,,,,,https://www.mbenzin.cz/
50.2168104,15.8322350,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
50.2177139,15.8337232,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.2031255,15.8402710,Orlen,,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.3981611,16.1060376,Tank Ono - ČS Vysokov u Náchoda,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.5506906,14.5439672,"MOL, Dubá","MOL Česká republika, s.r.o.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.2018105,16.6671942,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.0820072,14.5862187,Petr,,,,,,,,,,https://www.mbenzin.cz/
50.9909317,14.3236316,,,,,,,,,,,https://www.mbenzin.cz/
50.9624518,14.3752319,Herst,,,,,,,,,,https://www.mbenzin.cz/
49.2207228,17.7078995,"Benzina - Zlín, Příluky","Unipetrol RPA, s.r.o. – Benzina",24/7,,,,,,,,https://www.mbenzin.cz/
49.2971706,14.1610337,"Benzina - Písek, U Hřebčince","Unipetrol RPA, s.r.o. – Benzina",05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.2911131,15.4774382,,,,,,,,,,,https://www.mbenzin.cz/
50.2231261,15.4804853,"KM-Prona, Nový Bydžov","KM - PRONA, a.s.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8359584,13.5795740,MOL Břasy,"MOL Česká republika, s.r.o.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.2776424,17.4013065,Benzina Kotojedy,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.3014421,17.3857040,RoBiN OIL Kroměříž,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0683830,14.8497387,"MOL, Český Brod","MOL Česká republika, s.r.o.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8889024,14.3953505,"VS Petrol, Davle",VS PETROL s.r.o.,05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.9072576,14.3933255,MS oil,,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.0437459,14.4115437,"MOL, Praha 4 - Podolí","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0632059,14.8487466,Orlen Český Brod,,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0970276,14.4794983,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.2297302,14.2938211,,,,,,,,,,,https://www.mbenzin.cz/
50.2474696,14.3254972,K-Oil,,,,,,,,,,https://www.mbenzin.cz/
49.7769884,13.3462005,Globus,"Globus ČR, v.o.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0906291,14.4986853,,,,,,,,,,,https://www.mbenzin.cz/
49.9615111,17.2288251,DZ OIL Stará Ves u Rýmařova,Euro Group Moravia s.r.o.,06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.3094246,17.4104823,Duba,,,,,,,,,,https://www.mbenzin.cz/
50.0969653,14.4781986,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1586807,15.2346652,Tank Ono,Tank Ono,24/7,,,,,,,,https://www.mbenzin.cz/
50.0827915,14.4620920,Orlen,,,,,,,,,,https://www.mbenzin.cz/
50.7798237,15.4130753,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.0092308,14.5426091,Benzina,"BENZINA, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0103898,14.5426557,"Benzina Průhonice, na Prahu","BENZINA, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.7448308,14.6723936,Orlen,Orlen Unipetrol RPA,24/7,,,,,,,,https://www.mbenzin.cz/
49.3755119,14.6950625,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
49.3619836,14.7000112,Ono,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.2700879,14.7150337,Benzina - Soběslav,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.2482733,14.7209447,Hos Soběslav,Josef HOS s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.2275680,14.7209038,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.0193200,14.4971410,AS 24,JIHOTRANS,,,,,,,,,https://www.mbenzin.cz/
49.0012320,14.4841666,Jihotrans,,,,,,,,,,https://www.mbenzin.cz/
48.9975290,14.4809980,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
48.9923773,14.4699999,MOL,MOL Česká republika,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
48.9894715,14.4593538,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",,,,,,,,,https://www.mbenzin.cz/
48.9725582,14.4657676,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
48.9740863,14.4647732,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
48.9637700,14.4579300,OMV,"OMV Česká republika, s.r.o.",Mo-Su 05:00 - 22:00,,,,,,,,https://www.mbenzin.cz/
50.0811558,14.5085994,Shell,Shell,,,,,,,,,https://www.mbenzin.cz/
49.0103006,16.6878181,"MOL, Zeleňák - D2 => Brno","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.0106718,16.6869867,"MOL, Zeleňák - D2 => Bratislava","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.9384451,15.7954575,"Eurobit, Chrudim 1",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.9677866,15.7082664,,,,,,,,,,,https://www.mbenzin.cz/
50.1508887,15.7947121,"KM-Prona, Opatovice nad Labem","KM - PRONA, a.s.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0084484,15.7730449,"Benzina - Pardubice, Dražkovice","Unipetrol RPA, s.r.o. – Benzina",05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.6438737,15.1971350,,GBO,,,,,,,,,https://www.mbenzin.cz/
50.5782300,15.0711151,Shell Příšovice směr Turnov,Shell,24/7,,,,,,,,https://www.mbenzin.cz/
50.5791130,15.0706988,Shell Příšovice směr Mladá Boleslav,Shell,24/7,,,,,,,,https://www.mbenzin.cz/
50.2270845,14.7216001,RoBiN OIL Čtyři Kameny,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
48.9350604,13.7656466,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-24:00,,,,,,,,https://www.mbenzin.cz/
49.9908771,15.6374246,Cyklos,,,,,,,,,,https://www.mbenzin.cz/
49.9455545,15.6751192,Prim Heřmanův Městec,PETRA s.r.o.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0756974,14.3128042,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.0582785,14.3122840,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.2087807,16.2354568,"KM-Prona, Solnice","KM - PRONA, a.s.",Mo-Fr 05:00-22:30; Sa-Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1578403,16.0638961,EuroOil Týniště nad Orlicí,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.1434496,16.0892935,Benzina - Týniště Nad Orlicí,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.2620724,16.5764183,Globus,"Globus ČR, v.o.s.",Mo-Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.2546348,16.5856974,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.7344389,15.2704992,Tank & Oil,,,,,,,,,,https://www.mbenzin.cz/
50.7363490,15.2485074,RoBiN OIL Smržovka,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.4774280,14.9511981,RoBiN OIL Bakov n. Jizerou,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.4056956,14.9315484,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
50.4053810,14.9322106,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
50.1108988,14.9193566,MOL Poříčany,"MOL Česká republika, s.r.o.",Mo-Fr 06:00-21:00; Sa-Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1324651,14.8613829,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.1365766,13.1846858,Medos Agro,,,,,,,,,,https://www.mbenzin.cz/
49.8220484,17.2029103,,,,,,,,,,,https://www.mbenzin.cz/
50.1074430,14.5606746,Texaco V.J. Station,,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.1108677,14.5902430,"MOL, Horní Počernice, Náchodská","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.5955335,15.1328181,"Kontakt, Ohrazenice","Kontakt - služby motoristům, spol. s r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.6479386,15.2551296,Benzina Železný Brod,"Benzina, s.r.o.",6:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.7090691,15.3157610,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.7186078,15.4217492,EuroOil Rokytnice nad Jizerou,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1649364,16.2715787,Benzina - Rychnov Nad Kněžnou,"Unipetrol RPA, s.r.o. – Benzina",24/7,,,,,,,,https://www.mbenzin.cz/
50.0046983,14.9819579,"EuroOil Kouřim, Kolínská","Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.9888005,14.7149151,Prim Tehovec,PETRA s.r.o.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.7702197,14.1984999,Prim Děčín,PETRA s.r.o.,06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.3008678,16.3555294,EuroOil Deštné v Orlických horách,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.1728084,16.5550758,Prim,PETRA s.r.o.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.3921197,13.2761599,Shell Klatovy,,24/7,,,,,,,,https://www.mbenzin.cz/
50.4848752,13.0250888,Pasoil,,Mo-Su 07:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1997818,14.8463629,Prim Lysá nad Labem,PETRA s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.8873125,16.0383461,,,,,,,,,,,https://www.mbenzin.cz/
50.1763048,14.4458038,Hrubý,Hrubý,24/7,,,,,,,,https://www.mbenzin.cz/
50.4448041,14.7712155,u cesty,,,,,,,,,,https://www.mbenzin.cz/
49.8796914,16.2937319,MOL,,,,,,,,,,https://www.mbenzin.cz/
50.4762796,14.8453403,PB Trans,,"Mo-Fr 06:30-17:00; Sa,Su 09:00-13:00",,,,,,,,https://www.mbenzin.cz/
50.2786918,14.8303489,"MOL, Benátky nad Jizerou","MOL Česká republika, s.r.o.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1117049,14.4457853,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.0360167,14.4926632,"MOL, Türkova","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0510350,14.4465660,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
49.5732023,17.2323614,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
48.9029986,16.1870830,Dominik,,,,,,,,,,https://www.mbenzin.cz/
50.0323439,15.1781602,"MOL, Kolín - Pražská","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.2949447,16.6658737,,Tatoil,,,,,,,,,https://www.mbenzin.cz/
50.1493357,14.3271492,Orlen Suchdol,,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1769943,14.3196377,"KM-Prona, Tursko","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.6079808,18.0301362,"MOL, Nový Jičín","MOL Česká republika, s.r.o.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.6074889,18.0298643,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
49.1684625,16.5997030,JEF,JEF,24/7,,,,,,,,https://www.mbenzin.cz/
50.5602789,14.6529359,PH Oil,,,,,,,,,,https://www.mbenzin.cz/
50.5076265,14.7872885,RoBiN OIL Bělá pod Bezdězem,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.4298903,14.9312056,"MOL, Kosmonosy","MOL Česká republika, s.r.o.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.4313723,15.4019373,"MOL, Jičín","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0995338,14.7128346,PETR,PETR CAR a.s.,,,,,,,,,https://www.mbenzin.cz/
50.1471296,14.8260989,MOL,MOL Česká republika,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.1567206,14.7431979,Benzina - Čelákovice,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.7943785,14.8540677,RoBiN OIL Jítrava,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.8172105,14.9507229,"MOL, Chrastava","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.8136474,14.9625620,Orlen,,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.8068565,14.9742955,EuroOil Chrastava,"Čepro, a.s.",Mo-Su 05:30-21:00,,,,,,,,https://www.mbenzin.cz/
50.7681777,15.0410780,"Shell Žitavská, Liberec","Shell Czech Republic, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.7537876,15.0524896,Cobalt,,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.7423593,15.0530884,"MOL, Liberec Doubí","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.6679090,15.0953162,"KM-Prona, Hodkovice nad Mohelkou","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.1122266,16.3765988,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.0757049,17.4538596,Shell,Shell,,,,,,,,,https://www.mbenzin.cz/
49.1766307,16.6025970,Shell,,"PH,Mo-Su 00:00-24:00",,,,,,,,https://www.mbenzin.cz/
49.0742689,17.4217067,Benzina - Staré Město,"Unipetrol RPA, s.r.o. – Benzina",24/7,,,,,,,,https://www.mbenzin.cz/
49.7857205,18.3727483,EuroOil Šenov - střed,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.4575628,13.3956538,Globus,"Globus ČR, v.o.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.4580971,13.3960458,"MOL, Chomutov Černovická","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.1751077,16.5622194,"MOL, Brno - Bítešská","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.1380077,14.3665327,Orlen,,,,,,,,,,https://www.mbenzin.cz/
49.2037171,17.5634958,Makro,Makro,Mo-Sa 06:00-21:00; Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.3034258,15.2540620,RoBiN OIL Budčeves,RoBiN OIL s.r.o.,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.4078778,12.9554902,ZOD Mrákov,ZOD Mrákov,Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.3692949,16.6414959,Shell,Shell Czech Republic a.s.,05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.8456726,14.6747990,Shell,,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.6494368,14.0041347,,,Mo-Su 00:00-00:00,,,,,,,,https://www.mbenzin.cz/
49.4281236,12.9465607,Fronk,,,,,,,,,,https://www.mbenzin.cz/
49.4392555,12.8251950,Čerchovka,,,,,,,,,,https://www.mbenzin.cz/
49.4389060,12.8289821,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.0326478,15.1792891,OMV,OMV,05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.0088840,15.2292547,Rabštejn,,"PH,Mo-Su 05:00-21:00",,,,,,,,https://www.mbenzin.cz/
49.1329243,13.7236921,RoBiN OIL Vacov,RoBiN OIL s.r.o.,05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.0584633,13.7847926,EuroOil Vimperk,"Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.6351664,14.6396002,Oktan Votice,"OKTANnew cz, s.r.o.",Mo-Fr 06:00-20:00; Sa 07:00-20:00; Su 08:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.3264861,15.2635997,RoBiN OIL Kopidlno,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.4354564,15.1190023,MOL Dolní Bousov,"MOL Česká republika, s.r.o.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0685349,14.3528136,RoBiN OIL Praha - Motol,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0690137,14.3584084,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.2695450,14.9649483,EuroOil Vlkava,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.5091311,16.0268822,HDB,,24/7,,,,,,,,https://www.mbenzin.cz/
50.5138426,16.0158308,HDB,,,,,,,,,,https://www.mbenzin.cz/
49.2970285,16.5460090,OMV,OMV,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0435460,15.0760995,EuroOil Nové Město - samoobslužná,"Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.2557658,14.4963709,Avia Byškovice u Neratovic,"QATRO,spol. s r.o.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8949562,14.5006710,Silmet Jílové u Prahy,SILMET Příbram a.s.,06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.0182185,17.6602009,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.3864014,13.1643969,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.3253856,17.5521514,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.6668417,14.4235514,Orlen Sedlčany,,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
48.9357203,14.1537258,u Krížku,,,,,,,,,,https://www.mbenzin.cz/
49.1476961,18.0221009,Benzina - Valašské Klobouky,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.4327021,15.6014107,Nordika,,,,,,,,,,https://www.mbenzin.cz/
50.1665360,15.6008563,EuroOil Kratonohy,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.4528122,13.8325638,"Jupí, a.s.",,,,,,,,,,https://www.mbenzin.cz/
50.5795582,15.1550250,Kontakt Turnov,"Kontakt - služby motoristům, spol. s r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0245126,14.4416980,,,,,,,,,,,https://www.mbenzin.cz/
49.8133287,18.2411951,"MOL, Ostrava - Plzeňská","MOL Česká republika, s.r.o.",,,,,,,,,https://www.mbenzin.cz/
50.7986819,14.2380024,AVIA,AVIA Česká republika s.r.o.,Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.6558239,14.4501437,Čerpací Stanice Sedlčany,,,,,,,,,,https://www.mbenzin.cz/
49.5753652,14.5298609,MOL Sedlec - Prčice,"MOL Česká republika, s.r.o.",Mo-Fr 06:00-20:00; Sa-Su 07:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.5078605,14.6128180,Oktan,,,,,,,,,,https://www.mbenzin.cz/
50.7841178,14.3618832,RoBiN OIL Markvartice,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.8085333,13.8583833,MOL Komárov,"MOL Česká republika, s.r.o.",Mo-Fr 05:30-20:00; Sa-Su 07:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.3383616,14.4937545,Orlen,,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.3479978,14.4922053,Shell,Shell,24/7,,,,,,,,https://www.mbenzin.cz/
50.4041554,14.4484461,Benzina,Benzina,,,,,,,,,https://www.mbenzin.cz/
49.2172082,16.5200466,Shell,Shell,,,,,,,,,https://www.mbenzin.cz/
49.6829754,18.3396689,"MOL, Frýdek-Místek","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
48.9829932,17.5436878,EuroOil Hluk,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.4062920,15.5917947,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
49.2788153,17.6852959,,,,,,,,,,,https://www.mbenzin.cz/
49.8980540,13.3768968,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.2482284,17.6896291,,,,,,,,,,,https://www.mbenzin.cz/
49.3832240,15.6974326,,,,,,,,,,,https://www.mbenzin.cz/
49.3121045,16.4865896,ORLEN,ORLEN,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.9757668,16.3896692,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.9814693,16.3946341,"Orlen - Ústí Nad Orlicí, Královéhradecká","Unipetrol RPA, s.r.o. – Benzina",24/7,,,,,,,,https://www.mbenzin.cz/
49.3913239,15.5482967,Benzina,,,,,,,,,,https://www.mbenzin.cz/
50.0623057,14.4105520,"MOL, Strakonická","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0513680,14.4109170,Shell,,Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0388673,14.4666589,Shell,Shell,24/7,,,,,,,,https://www.mbenzin.cz/
49.7802170,14.9325975,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.7529801,15.0187253,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
49.2812414,17.0198483,MOL,,,,,,,,,,https://www.mbenzin.cz/
50.2502962,14.3203601,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
49.5310016,17.8629365,AB Oil,AB - Oil,24/7,,,,,,,,https://www.mbenzin.cz/
49.4969995,17.9622780,"Orlen - Valašské Meziříčí, Hřbitovní",Orlen,,,,,,,,,https://www.mbenzin.cz/
49.4850117,17.9641672,Tesco Valašské Meziříčí,Tesco Stores ČR a.s.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.4175258,17.9542256,"Limitoo, Bystřička",Limitoo s.r.o.,"Mo-Fr 05:30-21:00; Sa,Su 06:00-21:00",,,,,,,,https://www.mbenzin.cz/
49.3788141,17.9452715,,,,,,,,,,,https://www.mbenzin.cz/
49.3631921,17.9588846,"UNION ROAD, s.r.o.","UNION ROAD, s.r.o.",6:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.3624134,17.9567767,"Autoservis Bobrky, a.s.","Autoservis Bobrky, a.s.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.2156258,18.0493531,Silmet Lidečko,SILMET Příbram a.s.,Mo-Fr 05:00-22:00;Sa-Su 07:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.4600636,18.1287713,OMV,"OMV Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.2021463,14.6869075,Robin Oil,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
48.9480545,16.7283937,Agrotec,,,,,,,,,,https://www.mbenzin.cz/
49.2361999,16.5870972,"MOL, Řečkovice - Palackého","MOL Česká republika, s.r.o.","Mo-Fr 06:00-22:00, Sa-Su 07:00-22:00",,,,,,,,https://www.mbenzin.cz/
48.9471348,17.3725712,Unicorn Oil,,,,,,,,,,https://www.mbenzin.cz/
48.8674370,17.1141490,Shell,Shell Czech Republic,24/7,,,,,,,,https://www.mbenzin.cz/
48.9440338,17.3707738,ČSAD Hodonín,,,,,,,,,,https://www.mbenzin.cz/
48.8474975,17.0720165,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.8733688,14.8855477,MOL Sázava,"MOL Česká republika, s.r.o.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.5355701,14.1457279,"MOL, Litoměřice","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.8453840,14.9681819,,,,,,,,,,,https://www.mbenzin.cz/
49.7792053,15.0160719,CS POINT,Kácov,,,,,,,,,https://www.mbenzin.cz/
49.6665417,15.3982417,EuroOil Světlá nad Sázavou,"Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0002324,14.0028236,Avia Nižbor,BENOL s.r.o.,05:30-21:00,,,,,,,,https://www.mbenzin.cz/
49.2096438,15.8945077,Benzina,,,,,,,,,,https://www.mbenzin.cz/
49.2016907,15.8975480,E.ON - plnicí stanice CNG,,,,,,,,,,https://www.mbenzin.cz/
50.2342814,14.5905754,Orlen Kostelec nad Labem,,06:00-21:00,,,,,,,,https://www.mbenzin.cz/
48.8948467,17.7105141,Limitoo Strání,Limitoo s.r.o.,"Mo-Fr 06:00-19:00; Sa,Su 07:00-19:00",,,,,,,,https://www.mbenzin.cz/
49.1028402,16.6032826,Tank Ono - ČS Brno-Popovice,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.0147990,16.6010459,as,,,,,,,,,,https://www.mbenzin.cz/
48.9817212,14.4418491,Robin Oil,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.6609080,18.6614201,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.3856943,15.5936325,OMV,OMV,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.3812697,15.5923998,Benzina,,,,,,,,,,https://www.mbenzin.cz/
50.1311471,15.0818951,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.2149685,15.0514004,Herst Bobnice,"Herst, s.r.o.",,,,,,,,,https://www.mbenzin.cz/
49.3188665,15.4011146,ČS Batelov,,24/7,,,,,,,,https://www.mbenzin.cz/
